firstname,gender,probability
Adrya,F,2.67819121067249416E-7
Adryan,M,0.000002596681043391157383
Adryana,F,8.26745982424987328E-7
Adryann,M,3.02752049902108036E-7
Adryano,M,3.02752049902108036E-7
Adryel,M,3.02752049902108036E-7
Adryen,M,0.000001793223680189409135
Ady,M,3.49329288348586195E-7
Ady,F,2.56174811455629876E-7
Adyan,M,4.07550836406683894E-7
Adyl,M,0.000001315806986113008001
Adyson,F,4.54128074853162054E-7
Adysson,F,5.35638242134498832E-7
Adzo,M,2.32886192232390797E-7
Aedan,M,0.000009292159070072392789
Aédan,M,0.000002247351755042571188
Aëdan,M,0.000001339095605336247081
Aedann,M,3.26040669125347115E-7
Aeden,M,0.000001816512299412648214
Aéden,M,2.67819121067249416E-7
Aëden,M,3.95906526795064354E-7
Ael,M,0.000004937187275326684891
Ael,F,0.000001152786651550334444
Aël,M,0.000002701479829895733242
Aël,F,3.14396359513727576E-7
Aela,F,0.000006474236144060464149
Aéla,F,9.43189078541182727E-7
Aëla,F,0.000002619969662614396463
Aelaig,F,2.67819121067249416E-7
Aelia,F,0.000005938597901925965316
Aélia,F,0.000003353561168146427473
Aëlia,F,0.000001129498032327095364
Aélie,F,2.56174811455629876E-7
Aelig,F,0.000001467183011064062019
Aelig,M,0.000001839800918635887294
Aëlig,M,3.60973597960205735E-7
Aëlig,F,4.54128074853162054E-7
Aeline,F,5.23993932522879293E-7
Aéline,F,3.84262217183444815E-7
Aëline,F,3.02752049902108036E-7
Aelis,F,0.000002340506231935527507
Aélis,F,0.000001106209413103856284
Aëlis,F,6.17148409415835611E-7
Aelita,F,5.35638242134498832E-7
Aella,F,6.52081338250694231E-7
Aelle,F,0.000001292518366889768922
Aëlle,F,6.63725647862313771E-7
Aëly,F,2.79463430678868956E-7
Aelya,F,0.000001036343555434139045
Aélya,F,0.000001001410626599280426
Aëlya,F,9.89766316987660886E-7
Aelyn,F,3.26040669125347115E-7
Aelyne,F,3.60973597960205735E-7
Aëlyne,F,3.02752049902108036E-7
Aelynn,F,4.77416694076401133E-7
Aëlynn,F,7.21947195920411470E-7
Aelys,F,0.000005181717777170695227
Aélys,F,0.000003318628239311568853
Aëlys,F,0.000005903664973091106697
Aena,F,3.14396359513727576E-7
Aéna,F,2.79463430678868956E-7
Aenaelle,F,4.19195146018303434E-7
Aenor,F,0.000002445305018440103366
Aénor,F,0.000001164430961161953984
Aenora,F,3.14396359513727576E-7
Aeris,F,0.000001641847655238355117
Aéris,F,0.000001280874057278149382
Aerith,F,3.14396359513727576E-7
Aeron,M,6.63725647862313771E-7
Aeryn,F,0.000001315806986113008001
Aeryne,F,2.67819121067249416E-7
Aerys,F,4.19195146018303434E-7
Aesa,F,8.73323220871465488E-7
Afaf,F,0.000003702890456495013668
Afafe,F,6.40437028639074691E-7
Afdal,M,2.56174811455629876E-7
Afeda,F,2.44530501844010337E-7
Afef,F,0.000002002821253198560852
Afeni,F,2.56174811455629876E-7
Affaf,F,3.95906526795064354E-7
Affan,M,3.14396359513727576E-7
Affef,F,2.67819121067249416E-7
Affif,M,5.93859790192596532E-7
Affou,F,2.56174811455629876E-7
Affoue,F,2.32886192232390797E-7
Afi,F,4.30839455629922974E-7
Afia,F,7.33591505532031010E-7
Afid,M,6.05504099804216071E-7
Afida,F,0.000001746646441742930975
Afif,M,0.000003900843719892545845
Afifa,F,0.000001804867989801028675
Afiya,F,2.32886192232390797E-7
Afnan,F,7.80168743978509169E-7
Afnane,F,0.000002550103804944679224
Afnen,F,2.32886192232390797E-7
Afnene,F,3.60973597960205735E-7
Afonso,M,0.000002992587570186221738
Afra,F,6.52081338250694231E-7
Afrah,F,5.82215480580976992E-7
Afrahim,M,2.67819121067249416E-7
Africa,F,3.49329288348586195E-7
Afrim,M,2.56174811455629876E-7
Afsa,F,5.12349622911259753E-7
Afsana,F,2.56174811455629876E-7
Aftab,M,3.02752049902108036E-7
Afton,F,5.58926861357737912E-7
Aftone,F,3.14396359513727576E-7
Afzal,M,3.02752049902108036E-7
Agapito,M,2.44530501844010337E-7
Agar,F,2.44530501844010337E-7
Agash,M,5.23993932522879293E-7
Agata,F,0.000002585036733779537844
Agate,F,0.000003481648573874242411
Agatha,F,0.000007021518695806582521
Agathe,F,0.00058893424722688147
Agathe,M,0.000002363794851158766587
Agathon,M,9.08256149706324107E-7
Agenor,M,0.000002678191210672494162
Aghilas,M,0.000001339095605336247081
Aghiles,M,0.000002037754182033419471
Agim,M,3.95906526795064354E-7
Agit,M,6.28792719027455151E-7
Aglae,F,0.000017454820107817690214
Aglaé,F,0.000004727589702317533174
Aglaë,F,4.77416694076401133E-7
Aglaee,F,0.000003190540833583753915
Aglaée,F,2.91107740290488496E-7
Agnan,M,0.000003842622171834448146
Agnan,F,0.000001443894391840822940
Agnel,M,0.000001117853722715475824
Agnela,F,4.42483765241542514E-7
Agnella,F,2.67819121067249416E-7
Agnes,F,0.000001967888324363702232
Agnès,M,0.000003213829452806992995
Agnès,F,0.00131194107532195031
Agnesa,F,4.65772384464781593E-7
Agnese,F,0.000002177485897372853949
Agnès-marie,F,6.52081338250694231E-7
Agniela,F,5.00705313299640213E-7
Agnies,F,5.82215480580976992E-7
Agnieszka,F,4.42483765241542514E-7
Agop,M,0.000001059632174657378125
Agostina,F,4.30839455629922974E-7
Agostinho,M,0.000003353561168146427473
Agostino,M,0.000003819333552611209066
Agrippine,F,2.56174811455629876E-7
Agueda,F,6.98658576697172390E-7
Aguibou,M,5.35638242134498832E-7
Agustin,M,0.000002422016399216864286
Agustina,F,8.03457363201748249E-7
Agustinho,M,7.10302886308791930E-7
Agustino,M,2.56174811455629876E-7
Ah,M,3.72617907571825275E-7
Ah,F,2.44530501844010337E-7
Ahad,M,4.42483765241542514E-7
Ahamada,M,8.26745982424987328E-7
Ahamadou,M,7.21947195920411470E-7
Ahamed,M,7.21947195920411470E-7
Aharon,M,0.000003015876189409460818
Aharone,M,2.32886192232390797E-7
Ahava,F,6.52081338250694231E-7
Ahcen,M,0.000001024699245822519506
Ahcene,M,0.000007207827649592495159
Ahcène,M,6.75369957473933311E-7
Ahkim,M,3.37684978736966655E-7
Ahlam,F,0.000010363435554341390454
Ahlame,F,0.000003213829452806992995
Ahlan,M,3.60973597960205735E-7
Ahlem,F,0.000015335555758502933964
Ahleme,F,0.000001595270416791876958
Ahlima,F,4.42483765241542514E-7
Ahllam,F,2.32886192232390797E-7
Ahmad,M,0.000012179947853754038669
Ahmadou,M,0.000003039164808632699897
Ahmadou-bamba,M,2.91107740290488496E-7
Ahmar,M,3.26040669125347115E-7
Ahmat,M,5.93859790192596532E-7
Ahmed,M,0.00024248110335236530
Ahmed-ali,M,4.07550836406683894E-7
Ahmed-amin,M,2.91107740290488496E-7
Ahmed-amine,M,0.000001571981797568637878
Ahmed-yacine,M,6.63725647862313771E-7
Ahmed-yassine,M,9.78122007376041346E-7
Ahmel,F,2.79463430678868956E-7
Ahmet,M,0.000029727922438464685202
Ahmet-can,M,4.19195146018303434E-7
Ahmetcan,M,2.56174811455629876E-7
Ahmid,M,0.000001374028534171105701
Ahna,F,3.37684978736966655E-7
Ahou,F,4.19195146018303434E-7
Ahoua,F,3.14396359513727576E-7
Ahouva,F,3.26040669125347115E-7
Ahron,M,5.00705313299640213E-7
Ahsan,M,4.19195146018303434E-7
Ahsen,F,0.000001199363889996812603
Ahsene,M,2.56174811455629876E-7
Ahyan,M,3.84262217183444815E-7
Ai,F,5.47282551746118372E-7
Aia,F,4.19195146018303434E-7
Aiana,F,2.56174811455629876E-7
Aïana,F,2.56174811455629876E-7
Aicha,F,0.00013174371894586347
Aïcha,F,0.000054704966555388598151
Aichat,F,3.84262217183444815E-7
Aichata,F,0.000001502115939898920639
Aïchata,F,6.40437028639074691E-7
Aichatou,F,0.000001478827320675681559
Aïchatou,F,8.26745982424987328E-7
Aiche,F,8.61678911259845948E-7
Aïché,F,2.67819121067249416E-7
Aichetou,F,3.95906526795064354E-7
Aichouche,F,4.07550836406683894E-7
Aid,M,4.65772384464781593E-7
Aida,F,0.000029914231392250597839
Aïda,F,0.000012121726305695940969
Aidan,M,0.000017652773371215222392
Aïdan,M,0.000009222293212402675550
Aidann,M,5.70571170969357452E-7
Aïdann,M,6.17148409415835611E-7
Aidee,F,0.000001502115939898920639
Aidem,M,2.91107740290488496E-7
Aiden,F,4.07550836406683894E-7
Aiden,M,0.000011725819778900876615
Aïden,F,2.91107740290488496E-7
Aïden,M,0.000010805919319582932968
Aidi,F,2.56174811455629876E-7
Aifa,F,2.44530501844010337E-7
Aigline,F,3.84262217183444815E-7
Aignan,M,5.12349622911259753E-7
Aiham,M,2.44530501844010337E-7
Aikel,M,4.65772384464781593E-7
Aiko,F,0.000001280874057278149382
Aiko,M,4.54128074853162054E-7
Aïko,F,0.000001001410626599280426
Aila,F,7.68524434366889629E-7
Aïla,F,3.95906526795064354E-7
Aïlan,M,3.49329288348586195E-7
Aileen,F,0.000003714534766106633208
Aïleen,F,7.21947195920411470E-7
Ailey,F,2.56174811455629876E-7
Aïley,F,2.56174811455629876E-7
Aïley,M,2.32886192232390797E-7
Ailine,F,5.58926861357737912E-7
Aïline,F,2.44530501844010337E-7
Ailis,F,4.54128074853162054E-7
Ailsa,F,2.67819121067249416E-7
Ailvin,M,3.37684978736966655E-7
Aïly,F,5.23993932522879293E-7
Ailyne,F,4.07550836406683894E-7
Aïlyne,F,4.54128074853162054E-7
Ailys,F,7.10302886308791930E-7
Aïlys,F,7.68524434366889629E-7
Aima,F,0.000003621380289213676889
Aimable,M,0.000012634075928607200722
Aimable,F,0.000001502115939898920639
Aimad,M,0.000002713124139507352782
Aimade,M,3.02752049902108036E-7
Aiman,M,0.000004448126271638664217
Aïman,M,4.89061003688020673E-7
Aimane,M,0.000003621380289213676889
Aimane,F,2.67819121067249416E-7
Aïmane,M,5.82215480580976992E-7
Aimar,M,2.91107740290488496E-7
Aime,M,0.00045052998318317162
Aime,F,0.000001793223680189409135
Aimé,M,0.000013193002789964938634
Aimed,M,9.66477697764421806E-7
Aimee,F,7.80168743978509169E-7
Aimée,F,0.00032524885607175699
Aimée,M,0.000001047987865045758585
Aimel,F,2.67819121067249416E-7
Aimeline,F,0.000001478827320675681559
Aimelyne,F,5.93859790192596532E-7
Aimen,M,0.000009525045262304783586
Aimen,F,2.44530501844010337E-7
Aïmen,M,9.08256149706324107E-7
Aimene,M,8.26745982424987328E-7
Aimeric,M,0.000008721587899103035337
Aimerick,M,0.000001618559036015116037
Aimerik,M,2.32886192232390797E-7
Aimery,M,0.000003435071335427764252
Aimeryc,M,3.49329288348586195E-7
Aimi,F,2.79463430678868956E-7
Aimie,F,0.000011865551494240311093
Aimine,M,3.02752049902108036E-7
Aimmee,F,5.70571170969357452E-7
Aimran,M,3.95906526795064354E-7
Aimrane,M,3.14396359513727576E-7
Aimy,F,0.000017547974584710646533
Aina,M,0.000001280874057278149382
Aina,F,0.000006346148738332649211
Aïna,F,0.000007801687439785091690
Ainara,F,0.000002165841587761234410
Aïnara,F,3.02752049902108036E-7
Aines,F,0.000001024699245822519506
Ainhoa,F,0.000013041626765013884617
Aïnhoa,F,0.000003784400623776350447
Aini,F,6.52081338250694231E-7
Ainis,M,3.49329288348586195E-7
Ainoa,F,0.000002759701377953830941
Aïnoa,F,0.000001152786651550334444
Ainoha,F,8.50034601648226408E-7
Aïnoha,F,4.07550836406683894E-7
Ainsley,M,3.14396359513727576E-7
Aintzane,F,3.26040669125347115E-7
Aioub,M,3.60973597960205735E-7
Airelle,F,0.000001199363889996812603
Aires,M,3.26040669125347115E-7
Airon,M,3.49329288348586195E-7
Aïron,M,4.54128074853162054E-7
Airy,M,6.98658576697172390E-7
Aisam,M,3.84262217183444815E-7
Aisata,F,4.19195146018303434E-7
Aisatou,F,5.47282551746118372E-7
Aise,F,4.19195146018303434E-7
Aisetou,F,3.72617907571825275E-7
Aisha,F,0.000007545512628329461814
Aïsha,F,0.000006963297147748484822
Aishwarya,F,7.45235815143650550E-7
Aisling,F,4.65772384464781593E-7
Aislinn,F,7.45235815143650550E-7
Aisosa,F,2.56174811455629876E-7
Aissa,F,0.000004471414890861903297
Aissa,M,0.000032149938837681549488
Aïssa,M,0.000010584677436962161711
Aïssa,F,0.000003155607904748895296
Aissam,M,0.000004890610036880206731
Aïssam,M,0.000001117853722715475824
Aissame,M,4.30839455629922974E-7
Aissar,M,2.44530501844010337E-7
Aissata,F,0.000021798147592951778573
Aïssata,F,0.000008034573632017482487
Aissatou,F,0.000019050090524609567172
Aïssatou,F,0.000007417425222601646876
Aisse,F,0.000004878965727268587191
Aissé,F,3.37684978736966655E-7
Aïsse,F,2.67819121067249416E-7
Aïssé,F,0.000001618559036015116037
Aisseta,F,0.000001653491964849974657
Aïsseta,F,3.14396359513727576E-7
Aissetou,F,0.000004157018531348175722
Aïssetou,F,8.15101672813367789E-7
Aissia,F,0.000001280874057278149382
Aissya,F,3.49329288348586195E-7
Aita,F,5.35638242134498832E-7
Aitana,F,0.000001571981797568637878
Aïtana,F,6.05504099804216071E-7
Aitor,M,0.000002224063135819332109
Aïtor,M,2.67819121067249416E-7
Aivy,F,4.19195146018303434E-7
Aïvy,F,0.000001199363889996812603
Aiwen,M,2.56174811455629876E-7
Aïwen,M,3.84262217183444815E-7
Aixandre,M,3.26040669125347115E-7
Aiya,F,0.000002480237947274961985
Aiyana,F,0.000003900843719892545845
Aïyana,F,3.26040669125347115E-7
Aiyanna,F,7.21947195920411470E-7
Aiyoub,M,3.14396359513727576E-7
Aiza,F,8.03457363201748249E-7
Aïza,F,3.72617907571825275E-7
Aizah,F,2.56174811455629876E-7
Ajad,M,2.67819121067249416E-7
Ajan,M,0.000001455538701452442480
Ajana,F,2.91107740290488496E-7
Ajanthan,M,3.14396359513727576E-7
Ajar,F,7.56880124755270089E-7
Ajay,M,0.000001816512299412648214
Ajda,F,2.67819121067249416E-7
Ajdin,M,4.77416694076401133E-7
Ajeesh,M,2.67819121067249416E-7
Ajla,F,0.000001152786651550334444
Ajmal,M,2.56174811455629876E-7
Ajna,F,4.42483765241542514E-7
Aka,M,4.30839455629922974E-7
Akan,M,3.49329288348586195E-7
Akane,F,3.14396359513727576E-7
Akaran,M,2.56174811455629876E-7
Akash,M,0.000001595270416791876958
Akasya,F,3.49329288348586195E-7
Akay,M,2.56174811455629876E-7
Akbar,M,3.26040669125347115E-7
Akcel,M,3.72617907571825275E-7
Akeem,M,4.77416694076401133E-7
Akela,F,3.72617907571825275E-7
Akemi,F,4.54128074853162054E-7
Akheane,F,3.72617907571825275E-7
Akhenaton,M,2.32886192232390797E-7
Akhesa,F,2.79463430678868956E-7
Akhil,M,3.14396359513727576E-7
Akhim,M,3.14396359513727576E-7
Akhmad,M,3.72617907571825275E-7
Akhmed,M,4.30839455629922974E-7
Akif,M,0.000003039164808632699897
Akiko,F,3.95906526795064354E-7
Akil,M,0.000003085742047079178057
Akila,F,0.000007568801247552700894
Akilan,M,3.49329288348586195E-7
Akim,M,0.000043328476064836307731
Akima,F,0.000005461181207849564183
Akime,M,5.23993932522879293E-7
Akin,M,0.000003516581502709101031
Akina,F,5.23993932522879293E-7
Akio,M,4.54128074853162054E-7
Akira,M,0.000001665136274461594197
Akira,F,4.65772384464781593E-7
Akissi,F,7.91813053590128709E-7
Akito,M,2.67819121067249416E-7
Akiva,M,6.87014267085552850E-7
Akli,M,0.000008046217941629102027
Akmal,M,4.07550836406683894E-7
Akmar,M,2.32886192232390797E-7
Ako,M,2.79463430678868956E-7
Akram,M,0.000022624893575376765902
Akrame,M,0.000001059632174657378125
Akrem,M,4.65772384464781593E-7
Aksel,F,3.26040669125347115E-7
Aksel,M,0.000025454460811000314082
Aksha,F,2.56174811455629876E-7
Akshan,M,2.67819121067249416E-7
Akshana,F,2.79463430678868956E-7
Akshara,F,9.54833388152802267E-7
Akshay,M,6.75369957473933311E-7
Akshaya,F,0.000001967888324363702232
Akshayan,M,7.10302886308791930E-7
Aksil,M,0.000007871553297454808929
Aksim,M,3.37684978736966655E-7
Aksyl,M,3.37684978736966655E-7
Akym,M,4.19195146018303434E-7
Al,M,0.000004611146606201337775
Al,F,5.23993932522879293E-7
Ala,M,0.000001117853722715475824
Ala,F,0.000001304162676501388462
Alaa,M,0.000001828156609024267754
Alaa,F,0.000007044807315029821601
Alaâ,F,3.95906526795064354E-7
Alaa-eddine,M,5.35638242134498832E-7
Alabama,F,5.47282551746118372E-7
Aladdin,M,4.54128074853162054E-7
Aladin,M,0.000002456949328051722905
Aladine,M,5.00705313299640213E-7
Aladji,M,0.000001234296818831671223
Alae,M,7.10302886308791930E-7
Alae,F,0.000003435071335427764252
Ala-eddine,M,7.80168743978509169E-7
Alaeddine,M,0.000002445305018440103366
Alaedine,M,5.35638242134498832E-7
Alaia,F,0.000002934366022128124039
Alaïa,F,0.000001141142341938714904
Alain,F,3.95906526795064354E-7
Alain,M,0.00590247725351072150
Alaina,F,0.000001082920793880617205
Alaïna,F,3.60973597960205735E-7
Alain-claude,M,3.95906526795064354E-7
Alaine,F,3.26040669125347115E-7
Alain-françois,M,2.44530501844010337E-7
Alain-jean,M,2.91107740290488496E-7
Alain-michel,M,5.23993932522879293E-7
Alain-paul,M,2.79463430678868956E-7
Alain-philippe,M,2.44530501844010337E-7
Alain-pierre,M,0.000001024699245822519506
Alais,F,0.000008709943589491415797
Alaïs,F,0.000004133729912124936642
Alaitz,F,2.56174811455629876E-7
Al-amine,M,3.26040669125347115E-7
Alan,M,0.00023646099528315800
Alana,F,0.000024790735163138000311
Alanah,F,5.47282551746118372E-7
Alandra,F,2.79463430678868956E-7
Alane,M,0.000003609735979602057349
Alanis,F,0.000002911077402904884959
Alann,M,0.000008209238276191775585
Alanna,F,0.000002014465562810180392
Alannah,F,0.000001443894391840822940
Alanys,F,2.32886192232390797E-7
Alanzo,M,0.000001059632174657378125
Alaoua,M,3.37684978736966655E-7
Alaoui,M,3.37684978736966655E-7
Alara,F,6.05504099804216071E-7
Alaric,M,0.000009047628568228382453
Alarick,M,6.05504099804216071E-7
Alarik,M,2.56174811455629876E-7
Alasane,M,3.14396359513727576E-7
Alassan,M,9.19900459317943647E-7
Alassana,M,3.02752049902108036E-7
Alassane,M,0.000013530687768701905290
Alastair,M,4.54128074853162054E-7
Alaya,F,0.000001513760249510540179
Alaya,M,2.79463430678868956E-7
Alayah,F,2.91107740290488496E-7
Alayna,F,0.000001606914726403496497
Alays,F,2.44530501844010337E-7
Alaz,M,4.07550836406683894E-7
Alba,F,0.000025407883572553835923
Albain,M,0.000002293928993489049348
Alban,M,0.00031438471520411596
Alban,F,0.000001082920793880617205
Albana,F,2.56174811455629876E-7
Albane,F,0.00012264951313918861
Albanie,F,0.000012179947853754038669
Albanne,F,0.000002270640374265810268
Albano,M,0.000002608325353002776923
Albans,M,2.91107740290488496E-7
Albaro,M,2.44530501844010337E-7
Alberic,M,0.000020342608891499336094
Albéric,M,0.000002911077402904884959
Alberick,M,2.67819121067249416E-7
Alberie,F,2.44530501844010337E-7
Alberie,M,3.14396359513727576E-7
Albert,F,0.000001164430961161953984
Albert,M,0.00237675496775649913
Alberta,F,0.000005402959659791466484
Alberte,F,0.00010660365449437689
Alberthe,F,9.19900459317943647E-7
Alberti,M,2.32886192232390797E-7
Albertin,M,3.37684978736966655E-7
Albertina,F,0.000002864500164458406800
Albertine,F,0.00032788047004398300
Albertino,M,7.91813053590128709E-7
Alberto,M,0.000024860601020807717550
Albertus,M,3.84262217183444815E-7
Albi,M,3.26040669125347115E-7
Albin,M,0.000061516887678186028955
Albina,F,0.000005076918990666119369
Albine,F,0.000015906126929472291416
Albino,M,0.000004052219744843599863
Albion,M,5.47282551746118372E-7
Albrecht,M,5.12349622911259753E-7
Alce,M,6.05504099804216071E-7
Alcee,M,8.26745982424987328E-7
Alcibiade,M,3.02752049902108036E-7
Alcida,F,0.000001874733847470745914
Alcide,M,0.000042164045103674353747
Alcide,F,3.02752049902108036E-7
Alcides,M,4.89061003688020673E-7
Alcidie,F,0.000002119264349314756250
Alcime,M,0.000004506347819696761917
Alcina,F,0.000001176075270773573523
Alcinda,F,2.56174811455629876E-7
Alcine,F,3.37684978736966655E-7
Alcine,M,2.32886192232390797E-7
Alcino,M,0.000001234296818831671223
Alcyone,F,3.60973597960205735E-7
Alda,F,0.000006136551165323497494
Alde,M,5.82215480580976992E-7
Aldebert,M,3.26040669125347115E-7
Aldegonde,F,0.000001269229747666529842
Alden,M,3.14396359513727576E-7
Alderic,M,0.000002456949328051722905
Aldéric,M,5.23993932522879293E-7
Alderick,M,3.60973597960205735E-7
Aldin,M,9.66477697764421806E-7
Aldina,F,0.000002095975730091517171
Aldine,F,8.61678911259845948E-7
Aldino,M,3.26040669125347115E-7
Aldja,F,5.47282551746118372E-7
Aldjia,F,0.000002748057068342211401
Aldo,M,0.000041558541003870137675
Aldonce,M,2.56174811455629876E-7
Aldric,M,0.000012890250740062830599
Aldrick,M,0.000002026109872421799932
Aldrik,M,5.12349622911259753E-7
Aldrin,M,2.67819121067249416E-7
Aldwin,M,0.000001839800918635887294
Alea,F,0.000001397317153394344780
Aléa,F,3.26040669125347115E-7
Aleandra,F,2.79463430678868956E-7
Aleandro,M,0.000001036343555434139045
Aléandro,M,2.79463430678868956E-7
Aleaume,M,2.32886192232390797E-7
Alec,M,0.000017315088392478255736
Alecia,F,0.000001071276484268997665
Alécia,F,3.02752049902108036E-7
Alecio,M,4.89061003688020673E-7
Aleck,M,0.000001245941128443290762
Aleena,F,9.08256149706324107E-7
Aleesha,F,2.91107740290488496E-7
Aleeyah,F,2.91107740290488496E-7
Aleeza,F,3.49329288348586195E-7
Alegria,F,6.40437028639074691E-7
Aleina,F,4.65772384464781593E-7
Alejandra,F,9.31544768929563187E-7
Alejandro,M,0.000007068095934253060681
Alek,M,0.000003376849787369666553
Aleks,M,0.000001176075270773573523
Aleksa,M,0.000001071276484268997665
Aleksandar,M,0.000007545512628329461814
Aleksander,M,0.000002363794851158766587
Aleksandr,M,9.54833388152802267E-7
Aleksandra,F,0.000006334504428721029671
Aleksandre,M,0.000001315806986113008001
Aleksei,M,5.35638242134498832E-7
Alekseï,M,3.37684978736966655E-7
Aleksey,M,3.60973597960205735E-7
Aleksi,M,0.000001374028534171105701
Aleksia,F,4.89061003688020673E-7
Aleksy,M,8.96611840094704567E-7
Alem,F,3.26040669125347115E-7
Alem,M,6.52081338250694231E-7
Alen,M,0.000003528225812320720570
Alena,F,0.000005892020663479487157
Aléna,F,0.000002759701377953830941
Alenka,F,3.60973597960205735E-7
